name,LogFC,mean_pg,mean_control,f,f_WT,delta,delta_WT,delta_WT_norm,pvalue,pvalue_WT,padj,padj_WT
YBR284W,-0.06726927022921991,6.1609478425365864,6.228217112765806,-0.01080072659820094,-0.012220487669951529,-0.06726927022921991,-0.0763214418322784,-8.431285351074365,0.8354889162890278,0.8139797289673815,0.9999006939421432,1
YBR285W,0.03971513278751804,4.68225215195974,4.642537019172222,0.008554618438906786,0.0071348573671561975,0.03971513278751804,0.030662961184459547,3.3873596888175808,0.8941371744055353,0.9181254738125677,0.9999006939421432,1
YBR287W,-0.3522033445492001,3.989298734219793,4.341502078768993,-0.08112476699517446,-0.08254452806692504,-0.3522033445492001,-0.3612555161522586,-39.908160383327235,0.43698460129599076,0.426295136238697,0.9999006939421432,1
YBR292C,0.03722569076889837,7.644740794705903,7.607515103937005,0.004893278588383414,0.0034735175166328257,0.03722569076889837,0.028173519165839878,3.1123492131237094,0.7771845762700571,0.8299695898894308,0.9999006939421432,1
YBT1,-0.1862406765646325,4.29262717278856,4.478867849353192,-0.041582087891146,-0.04300184896289659,-0.1862406765646325,-0.195292848167691,-21.574143391372154,0.836306392867864,0.8285264199309461,0.9999006939421432,1
YCF1,-0.6155622796228046,3.3234643679393265,3.939026647562131,-0.15627268731572988,-0.15769244838748048,-0.6155622796228046,-0.6246144512258631,-69.00161404527753,0.23870286763988044,0.23344356628542023,0.9999006939421432,1
YCH1,0.11996376673352893,3.6764686065652565,3.5565048398317276,0.03373080373460279,0.0323110426628522,0.11996376673352893,0.11091159513047044,12.252484817344419,0.9453663927632576,0.9494807280872415,0.9999006939421432,1
YCK1,0.1613514163034182,4.25359343750304,4.092242021199622,0.03942861039683053,0.03800884932507994,0.1613514163034182,0.15229924470035971,16.824608655110097,0.4442078589163829,0.46689504221676326,0.9999006939421432,1
YCK2,0.13151007364464196,7.288998260964423,7.157488187319781,0.018373774458702627,0.016954013386952037,0.13151007364464196,0.12245790204158347,13.52801376414563,0.4099724233629046,0.4396205022022233,0.9999006939421432,1
YCK3,0.05285745427300803,3.9767164202189016,3.9238589659458936,0.013470783412896214,0.012051022341145625,0.05285745427300803,0.04380528266994954,4.839201529846042,0.8882811023519621,0.9072777970422387,0.9999006939421432,1
YCL001W-B,0.01306593394510358,6.223015124519055,6.209949190573951,0.002104032342959632,6.842712712090437e-4,0.01306593394510358,0.004013762342045091,0.4434032537218966,0.9465279847928441,0.983552983573676,0.9999006939421432,1
YCL006C,0.09791613471211313,6.845976722323677,6.748060587611564,0.014510263125359694,0.013090502053609105,0.09791613471211313,0.08886396310905464,9.816866825528347,0.7080128984970773,0.7334970401618799,0.9999006939421432,1
YCL012W,0.022400611759445077,6.425683756403126,6.403283144643681,0.0034983009892640923,0.002078539917513504,0.022400611759445077,0.013348440156386587,1.4746119209534763,0.933630456934986,0.9604076912216185,0.9999006939421432,1
YCL013W,0.06655526001024237,4.04689160703159,3.9803363470213475,0.016721014057027733,0.015301252985277144,0.06655526001024237,0.05750308840718388,6.35240812135677,0.9066947337078117,0.9192974882100284,0.9999006939421432,1
YCL021W-A,0.10045021607306381,8.982456817234885,8.882006601161821,0.01130940569892442,0.009889644627173831,0.10045021607306381,0.09139804447000532,10.096808641931217,0.7314913567285334,0.7545021812758361,0.9999006939421432,1
YCL022C,-0.3313882603430205,3.9175115972624086,4.248899857605429,-0.07799389758500508,-0.07941365865675566,-0.3313882603430205,-0.340440431946079,-37.60870284772918,0.46929644248285207,0.4586063891453848,0.9999006939421432,1
YCL023C,-0.16022329426410753,3.911298093223741,4.071521387487849,-0.03935219271019627,-0.04077195378194686,-0.16022329426410753,-0.16927546586716602,-18.699984190530845,0.8884641278046066,0.8822258396073928,0.9999006939421432,1
YCL026C,0.0901458156574435,6.456823656254541,6.366677840597098,0.014159003787285898,0.01273924271553531,0.0901458156574435,0.08109364405438502,8.958474011582549,0.7716009831420738,0.7937478156990456,0.9999006939421432,1
YCL046W,-0.1570455866064151,4.4888114520376785,4.645857038644094,-0.03380336185554459,-0.03522312292729518,-0.1570455866064151,-0.1660977582094736,-18.34894050764057,0.6359369804572758,0.617237649267117,0.9999006939421432,1
YCL049C,-0.011386721878990258,4.128696108923005,4.140082830801996,-0.002750360885118929,-0.004170121956869517,-0.011386721878990258,-0.020438893482048748,-2.2578994718950076,0.9878126231551367,0.9781268599456232,0.9999006939421432,1
YCL062W,-0.24520970855974955,3.7523308956052404,3.99754060416499,-0.06134014206241419,-0.06275990313416478,-0.24520970855974955,-0.25426188016280804,-28.088495370204832,0.38749800652182637,0.372692851098217,0.9999006939421432,1
YCL074W,0.1870744304982912,6.264314704663285,6.077240274164994,0.03078279318551298,0.029363032113762393,0.1870744304982912,0.1780222588952327,19.666248796596353,0.7947564163627832,0.8043959290604293,0.9999006939421432,1
