name,LogFC,pvalue,padj
BIO4,-0.30938490708211847,0.42046007024129595,0.9992707319087202
BIO5,0.6849722243733709,0.03884451976528968,0.565340767562537
BIT2,0.39807073048880776,0.5343631224573533,0.9992707319087202
BIT61,-0.1931660316373361,0.8355993969997739,0.9992707319087202
BLI1,-2.5303192134610226,0.01754686895910402,0.3119682591624751
BLM10,-0.6723216817954428,0.2800760316190349,0.9992707319087202
BLS1,-0.4462256086533997,0.3723311046935243,0.9992707319087202
BMH1,0.6905093164683683,0.16262659375560032,0.9992707319087202
BMH2,-0.3935266831281015,0.7777012194600614,0.9992707319087202
BMT2,0.3814211571768978,0.39383446458604376,0.9992707319087202
BMT5,-0.27266671460486036,0.6760891200882382,0.9992707319087202
BMT6,0.1742596239592477,0.845877775632434,0.9992707319087202
BNA2,0.32522493952558035,0.7031677065757505,0.9992707319087202
BNA3,0.28081540175494446,0.8370335781375214,0.9992707319087202
BNA4,-0.8937188559490551,0.3025087418585336,0.9992707319087202
BNA5,-0.03359249970861176,0.9156796831186494,0.9992707319087202
BNA7,-0.5462015412058808,0.17641806404234814,0.9992707319087202
BNI1,3.5791046434553913,0.003956797792225822,0.08958437501461275
BNI5,0.025037432709637146,0.9355278792976307,0.9992707319087202
BNR1,-0.7965703116594509,0.5791596288550607,0.9992707319087202
BOI2,-0.38225985417029396,0.6792205268599669,0.9992707319087202
BOL1,-0.35336501304728735,0.3776432597689898,0.9992707319087202
BOL3,-0.22271260212684826,0.7437884647322197,0.9992707319087202
BOP2,2.409879330421884,4.57857393573819e-4,0.011953790329521869
BOR1,-0.4205394398633224,0.3916188588473352,0.9992707319087202
BPH1,-0.5729070794787743,0.20083685697246936,0.9992707319087202
BPT1,-0.021642894539326173,0.966516714930836,0.9992707319087202
BRE1,4.321976830411538,6.650136802595837e-21,1.0143208659959334e-18
BRE2,0.4909068351739113,0.1795903135839026,0.9992707319087202
BRE4,0.00837919817993879,0.9859168850909487,0.9992707319087202
BSC1,0.2076121744826586,0.7122378709321775,0.9992707319087202
BSC2,-0.10592029279156655,0.8121511495763024,0.9992707319087202
BSC4,-0.8877328357580239,0.014429629844261471,0.26729268807583156
BSC6,0.815884950302237,0.41051484341223593,0.9992707319087202
BSD2,-0.16092213208079795,0.7177508465537834,0.9992707319087202
BTN2,-0.8833717391274443,0.12091708459037234,0.9648792722200354
BTT1,0.25831360321144664,0.7000097795298404,0.9992707319087202
BUB2,-0.26537025344614645,0.4461077523563889,0.9992707319087202
BUD16,4.135943193291449,2.272934506408873e-14,1.4637698221273143e-12
BUD17,0.01756530200349143,0.9803389587021089,0.9992707319087202
BUD2,-0.9970647796617353,0.06742454459060501,0.7604459499273006
BUD26,-0.3540588254484966,0.8307536169071296,0.9992707319087202
BUD3,-0.7215612194534854,0.343066687389282,0.9992707319087202
BUD6,-0.16929864526457422,0.8202440753385047,0.9992707319087202
BUD8,-0.4940786077228959,0.3466925400361424,0.9992707319087202
BUD9,-0.2557035687795321,0.7711331798147596,0.9992707319087202
BUG1,0.5162327821018752,0.7205833725428787,0.9992707319087202
BUL2,-0.8073044447474061,0.038819218929080586,0.565340767562537
BXI1,-0.5394004198898816,0.45060103408793706,0.9992707319087202
BYE1,-0.230752642476625,0.48928123619631714,0.9992707319087202
BZZ1,0.458768604424126,0.20746764608564952,0.9992707319087202
CAC2,0.7399240561697952,0.4660753359177034,0.9992707319087202
CAD1,-0.4507455186076333,0.2912353037000652,0.9992707319087202
CAF120,0.009737616601191415,0.9948528692370986,0.9992707319087202
CAF130,-1.4692633426243986,0.3431022361134373,0.9992707319087202
CAF16,0.08589331436807732,0.8992660013144075,0.9992707319087202
CAF4,0.01962432589611004,0.972876284595844,0.9992707319087202
CAN1,-0.42775247480748163,0.4019150106649991,0.9992707319087202
CAP1,-0.06115697883423561,0.9525951214177151,0.9992707319087202
CAP2,4.40087649374642,3.915217550960175e-13,2.2692600925365174e-11
CAR2,0.07473864261063995,0.8621740520663475,0.9992707319087202
CAT2,-0.1845894364060967,0.7199320025265534,0.9992707319087202
CBR1,-0.4001127496563538,0.40515629147998766,0.9992707319087202
CCC1,0.08018437972292779,0.9517325508209669,0.9992707319087202
CCE1,-1.2891003334625053,0.370913106229422,0.9992707319087202
CCH1,2.1454336378354797,0.11736108694381805,0.9553719942786086
CCP1,-0.36053413879707435,0.5901323468985414,0.9992707319087202
CCS1,2.2168560349604207,0.04521591466638648,0.621022373000891
CCW14,0.40064546157992736,0.5370930596379742,0.9992707319087202
CCW22,-0.20026660515662711,0.7176615695262722,0.9992707319087202
CDA2,4.33084322188978,1.3687556756102816e-34,9.91663486979649e-32
CEX1,-0.7292218066201835,0.2053284175715396,0.9992707319087202
CFD1,4.836594390957585,8.218325057076571e-5,0.0023580897044958317
CFF1,-0.2579012510220356,0.43232006641011356,0.9992707319087202
CGR1,0.5775052709054713,0.4967080931438279,0.9992707319087202
CHA4,-0.14429126816108293,0.7882248132809133,0.9992707319087202
CHD1,-0.5987049153179028,0.1270037853533217,0.9744671961137076
CHL4,0.6141624343553485,0.29223838437245897,0.9992707319087202
CHM7,-0.30794785431412774,0.5311405149478915,0.9992707319087202
CHO2,-0.19977174442927484,0.829996914163228,0.9992707319087202
CHS3,-0.7144206256923317,0.567925867383342,0.9992707319087202
CHZ1,0.18936614798410778,0.8959392400434003,0.9992707319087202
CIK1,-1.532448651851763,0.4384273717845261,0.9992707319087202
CIN1,-0.8447089610865232,0.32788801168919157,0.9992707319087202
CIN10,-0.4305926812312824,0.6926376874137645,0.9992707319087202
CIN5,0.4561393092597251,0.41056657092430177,0.9992707319087202
CIN8,-0.9825915329807978,0.5517078889692725,0.9992707319087202
CIR1,-0.8968738604149764,0.5538106116219936,0.9992707319087202
CIS1,0.5749274684198579,0.22371183504855904,0.9992707319087202
CIS3,0.1324983967868914,0.8001338978546604,0.9992707319087202
