name,LogFC,mean_pg,mean_control,f,f_WT,delta,delta_WT,delta_WT_norm,pvalue,pvalue_WT,padj,padj_WT
KIN2,-0.8020875065064086,4.506973959623815,5.309061466130224,-0.15107896407367277,-0.1353891817896421,-0.8020875065064086,-0.7058220518812721,-7.332038836047532,0.459936517143281,0.509230203248411,0.9954936997189089,0.999525168978149
KIN4,0.008655113245429114,4.523040706885014,4.5143855936395845,0.00191722950242077,0.017607011786451448,0.008655113245429114,0.10492056787056558,1.0899088180607743,0.9778702869394845,0.7400789728880334,0.9988932433072789,0.999525168978149
KIP2,0.028020345516046596,5.226665919162676,5.19864557364663,0.005389931881121011,0.021079714165151687,0.028020345516046596,0.12428580014118307,1.2910737359020381,0.8583255155338569,0.4543148713800836,0.9954936997189089,0.999525168978149
KIP3,-0.010594057595534334,3.9616148483518336,3.972208905947368,-0.0026670444194595204,0.013022737864571157,-0.010594057595534334,0.08567139702960214,0.889949539668324,0.9876473665552377,0.900508962737367,0.9988932433072789,0.999525168978149
KKQ8,-0.43032021610029947,4.8521884491351335,5.282508665235433,-0.08146133652979456,-0.06577155424576389,-0.43032021610029947,-0.334054761475163,-3.4701416284376627,0.23769540551856275,0.33432661359790056,0.9954936997189089,0.999525168978149
KNS1,0.7842642792733949,6.059594876922229,5.275330597648834,0.14866637545387854,0.1643561577379092,0.7842642792733949,0.8805297338985314,9.146892177753356,0.5282544628935576,0.48387186503170243,0.9954936997189089,0.999525168978149
KRE1,1.0340473360183258,1.4166209239535186,0.38257358793519275,2.7028717314209665,2.718561513704997,1.0340473360183258,1.1303127906434622,11.741624189538905,0.41997816166947993,0.38189989996214024,0.9954936997189089,0.999525168978149
KRE2,-0.36208255896759756,6.368812544102983,6.730895103070581,-0.053794117041345416,-0.03810433475731474,-0.36208255896759756,-0.2658171043424611,-2.7612927750413587,0.31953020415690014,0.44903324394856764,0.9954936997189089,0.999525168978149
KSP1,0.8633569459921309,3.1593479187398543,2.2959909727477235,0.3760280228623503,0.391717805146381,0.8633569459921309,0.9596224006172673,9.968502245733896,0.4736002301322679,0.4328405905731036,0.9954936997189089,0.999525168978149
KSS1,0.20525576184745375,6.032970076118656,5.827714314271202,0.035220628668226416,0.050910410952257096,0.20525576184745375,0.3015212164725902,3.1321850361246635,0.5432278015706092,0.3891045322260927,0.9954936997189089,0.999525168978149
KTD1,0.05770483510818192,4.703132812289168,4.645427977180986,0.012421855508606831,0.028111637792637506,0.05770483510818192,0.1539702897333184,1.5994345046505836,0.9659860026914204,0.9095208600674992,0.9979039075422546,0.999525168978149
