name,LogFC,pvalue,padj
CRF1,-0.20031410362435217,0.6269129066375113,0.9996574544641568
CRG1,-0.18068276527109528,0.7597960727521424,0.9996574544641568
CRH1,-0.10431647690754708,0.9084514438784719,0.9996574544641568
CRR1,0.07429073083275231,0.8556552801434242,0.9996574544641568
CRZ1,0.06818967096356583,0.8645074234408063,0.9996574544641568
CSC1,-0.1040296122387525,0.8534010858617592,0.9996574544641568
CSE2,0.08568722077918003,0.8258943079543658,0.9996574544641568
CSH1,0.13755314255946724,0.556584707874998,0.9996574544641568
CSI1,0.2120143685680256,0.7390160659260951,0.9996574544641568
CSM1,-0.1832457024014554,0.7087303278260078,0.9996574544641568
CSM2,-0.07722291974073417,0.851552068861298,0.9996574544641568
CSM3,-0.10017134118697069,0.6709883156072387,0.9996574544641568
CSR1,-0.25792107889684857,0.5819711640149349,0.9996574544641568
CSR2,-0.27221783131299326,0.5617045822111602,0.9996574544641568
CSS2,-0.05031957529408251,0.8271621398014853,0.9996574544641568
CSS3,-0.4379145585745947,0.6544472001095111,0.9996574544641568
CST6,-0.1459983043752165,0.8419298483535229,0.9996574544641568
CST9,0.03355234620866039,0.9398563306407461,0.9996574544641568
CTA1,0.03548114917378071,0.9142874131750011,0.9996574544641568
CTF3,-0.009254826209503532,0.9845412062026131,0.9996574544641568
CTH1,0.517225750266869,0.3380850247278975,0.9996574544641568
CTI6,0.11558721084288781,0.8228933819105284,0.9996574544641568
CTL1,0.07630394660030855,0.8706920355110465,0.9996574544641568
CTO1,-0.31900123506011974,0.5761235430630143,0.9996574544641568
CTP1,0.006509927588520913,0.9884871113294965,0.9996574544641568
CTS1,0.16505250879608557,0.7242936402940126,0.9996574544641568
CTS2,0.5206191579165279,0.6729638333214631,0.9996574544641568
CTT1,0.04925221380668494,0.8673444771341062,0.9996574544641568
CUB1,-0.03374902885574746,0.9449534870741154,0.9996574544641568
CUE1,0.16481506753439992,0.6551627048664557,0.9996574544641568
CUE2,-0.18582134803071212,0.8674300853359205,0.9996574544641568
CUE4,-0.050349036688297925,0.9693509122109663,0.9996574544641568
CUE5,0.20072787488640254,0.4820286821633945,0.9996574544641568
CUL3,0.003585012605906332,0.986891149004041,0.9996574544641568
CUP2,0.0849187989617441,0.8150230652732474,0.9996574544641568
CUP9,0.04133120211679726,0.9520182977164282,0.9996574544641568
CUZ1,0.11100337262766449,0.8232546534836722,0.9996574544641568
CVM1,0.05469381920621373,0.8674357696386403,0.9996574544641568
CWC21,0.26259595023329946,0.7362030387190068,0.9996574544641568
CWH43,-0.06419967501122349,0.9329283306861526,0.9996574544641568
CWP1,0.05913371353809192,0.9057103118414508,0.9996574544641568
CWP2,-0.10504281429519036,0.8878305319868849,0.9996574544641568
CYB2,-0.253569536666419,0.5597702537526399,0.9996574544641568
CYB5,-0.6114379199081355,0.24282624070017103,0.9996574544641568
CYC1,-0.35260725345038874,0.8778002613833333,0.9996574544641568
CYC7,0.014270077862665537,0.9837157034793036,0.9996574544641568
CYM1,0.12506605732936163,0.7636585561044897,0.9996574544641568
DAK1,0.2070623858841378,0.802265540536335,0.9996574544641568
DAK2,0.1298855395710506,0.7801974437924581,0.9996574544641568
DAL1,-0.09785996148688147,0.8286354026008067,0.9996574544641568
DAL3,-0.150504610623068,0.7025133800460676,0.9996574544641568
DAL4,-0.04440237349717288,0.9016527162087529,0.9996574544641568
DAL5,-0.6213916934522776,0.41364086579632797,0.9996574544641568
DAL7,0.30698360426339144,0.26740002355380266,0.9996574544641568
DAL81,0.21349518760229538,0.5133254198839436,0.9996574544641568
DAL82,-0.0167782885624414,0.9762798168012384,0.9996574544641568
DAN1,0.0470829432284922,0.9161302821131405,0.9996574544641568
DAP1,-0.10295656071258198,0.8450016735015824,0.9996574544641568
DAP2,-0.10141558273684263,0.7459656553126834,0.9996574544641568
DAS1,-0.18029867293356738,0.8327276861014841,0.9996574544641568
DAS2,-0.30638027359483166,0.6505557698048618,0.9996574544641568
DAT1,-0.3255316435895271,0.7385219911367228,0.9996574544641568
DBP1,0.14209248008027392,0.8091923986985626,0.9996574544641568
DCG1,-0.031016100883037242,0.9275219598047404,0.9996574544641568
DCI1,0.3347940338024729,0.5905224876706036,0.9996574544641568
DCK1,-0.06769789282169603,0.7878259486889967,0.9996574544641568
DCN1,0.11280942235883303,0.8335418228181223,0.9996574544641568
DCR2,-0.41746128126410526,0.5813220293748769,0.9996574544641568
DCV1,-0.05427404170372939,0.907592231023439,0.9996574544641568
DCW1,0.08801348647024526,0.9065131130565037,0.9996574544641568
DDC1,0.34750783347975434,0.5538416754887141,0.9996574544641568
DDE1,0.0721642855149444,0.8472728069299942,0.9996574544641568
DDI1,-0.08085948726794304,0.8298108150485756,0.9996574544641568
DDL1,-0.08721747006778391,0.8938844517651712,0.9996574544641568
DDP1,0.23234406288589465,0.6412381111954636,0.9996574544641568
DDR2,0.010065999383927129,0.9661075766470935,0.9996574544641568
DDR48,-0.015462662386386947,0.9639512429085924,0.9996574544641568
DER1,-0.2723505417630239,0.6788530162728361,0.9996574544641568
