name	pd1	pd2	pd3	pg1	pg2	pg3	rd1	rd2	rd3	rg1	rg2	rg3	yd1	yd2	yd3	yg1	yg2	yg3
BSD2	259	333	561	225	277	204	217	275	198	215	170	214	1552	1189	1213	387	364	158
BST1	14	6	10	2	2	2	16	9	3	4	4	0	95	94	79	35	28	4
BTN2	220	210	384	114	146	52	198	164	114	172	132	42	648	480	504	203	149	71
BTT1	137	55	231	100	141	95	103	74	51	132	115	166	546	404	315	212	298	161
BUB1	0	0	0	0	0	0	0	0	0	0	0	0	18	23	20	0	0	0
BUB2	5053	2723	4324	2894	2285	2039	3094	1615	1985	3507	2035	3281	2671	2120	2548	2887	2645	1724
BUD14	0	0	0	0	0	0	0	0	0	2	4	4	0	6	2	2	3	0
BUD16	60	31	108	1079	1024	333	26	19	10	1006	899	1476	2408	1430	1664	1674	1545	1196
BUD17	140	59	442	163	162	91	117	50	117	174	186	295	472	269	315	368	248	230
BUD2	282	176	360	125	107	59	148	102	57	133	97	38	415	333	347	90	115	53
BUD26	0	75	304	1	38	121	0	72	242	0	65	170	317	335	275	62	112	30
BUD27	0	0	0	0	0	0	0	1	0	1	0	0	53	85	60	6	9	10
BUD3	112	88	641	90	97	118	113	155	135	101	126	216	454	336	414	79	95	62
BUD30	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
BUD31	0	1	1	0	5	0	0	0	1	1	25	0	48	75	39	2	44	10
BUD6	66	435	247	128	178	173	176	201	280	155	224	322	1068	673	759	520	402	203
BUD7	0	0	4	7	2	2	0	4	2	0	6	9	8	0	6	8	4	0
BUD8	355	231	369	129	236	117	304	309	157	166	213	141	1023	795	816	252	235	96
BUD9	47	69	135	43	84	19	98	53	23	65	72	16	338	220	239	51	80	30
BUG1	78	54	0	76	52	29	77	28	11	53	31	36	431	364	343	67	96	39
BUL1	46	1	5	19	6	3	104	1	4	70	1	23	378	425	317	109	101	19
BUL2	1312	692	1221	470	443	390	660	674	550	561	588	510	1409	1187	1323	742	875	310
BXI1	741	108	361	277	126	197	549	68	304	435	88	188	1402	898	925	284	327	136
BYE1	2545	1774	2412	1356	1650	1108	1639	1054	1158	1672	1393	2002	1599	1360	1372	1525	1699	885
BZZ1	601	858	1058	783	806	815	946	542	613	1029	1280	789	1058	735	773	718	871	448
CAC2	96	74	11	144	57	47	54	4	87	110	42	78	347	262	255	55	103	39
CAD1	1202	1110	2911	820	636	1018	1150	705	1259	963	680	1492	3287	2135	2558	1487	1162	577
CAF120	2	6	99	24	15	22	38	8	12	33	20	16	131	124	53	11	23	10
CAF130	4	118	95	1	52	4	71	36	0	28	82	22	227	247	170	65	53	26
CAF16	97	94	232	143	124	45	165	68	114	154	145	216	287	145	221	218	210	166
CAF20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CAF4	18612	16061	86659	17657	16625	38209	22159	20641	44355	18487	17643	68325	5318	3452	6065	7952	8869	11758
CAF40	1	0	1	0	1	1	0	1	0	2	1	2	1	0	0	0	0	0
CAJ1	0	0	0	0	2	0	2	0	0	0	0	4	0	2	3	0	0	0
CAN1	348	774	791	285	273	416	393	355	422	337	351	545	812	751	459	365	669	159
CAP1	266	12	101	166	65	45	447	227	43	238	120	51	891	551	550	255	273	125
CAP2	17	18	34	439	455	144	9	10	1	366	327	414	326	267	312	322	377	237
CAR1	4	11	12	5	3	12	5	3	11	6	6	11	13	4	4	8	4	1
CAR2	880	429	1064	762	441	526	771	481	381	983	511	711	1689	1468	1288	1035	1222	563
CAT2	1199	2572	5408	991	2309	1897	1557	2433	2306	1013	2314	2748	1189	1035	847	1308	2875	1169
CAT5	0	0	0	0	2	0	0	0	0	0	0	0	6	35	11	3	6	0
CBF2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CBF5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CBK1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
CBP2	0	0	0	0	0	0	0	0	0	0	0	0	14	2	3	2	4	0
CBP4	0	0	18	0	0	10	0	1	6	1	0	9	13	32	16	3	6	0
CBR1	781	631	488	503	369	224	796	410	132	501	328	233	1439	1072	1107	409	497	219
CBS2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
CBT1	0	8	1	0	15	0	0	0	0	1	17	0	51	91	24	2	14	4
CCC1	57	4	44	51	9	19	68	6	32	40	14	42	193	172	152	38	59	38
CCC2	4	0	16	6	6	4	14	2	8	6	2	4	25	14	18	14	10	8
CCE1	273	1	502	86	1	105	245	0	230	119	7	90	482	575	497	153	211	87
CCH1	15	3	11	9	55	25	15	16	41	25	57	70	366	296	272	89	98	43
CCM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0
CCP1	107	301	194	106	165	77	250	117	93	163	189	101	370	278	264	242	223	81
CCR4	0	0	0	0	0	0	0	0	0	0	0	0	19	42	33	2	4	7
CCS1	9	36	15	90	17	96	2	0	6	76	12	237	397	506	303	190	391	79
CCT7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CCW14	69	107	295	168	147	96	146	117	119	174	126	102	717	564	562	181	226	119
CCW22	322	233	311	290	184	87	212	166	68	301	171	98	898	513	590	212	223	86
CDA1	16	0	2	4	4	4	0	5	0	6	6	3	30	17	14	2	4	3
CDA2	159	184	279	4088	3069	1783	111	46	77	3621	2616	5281	3692	2351	3344	3355	2823	1746
CDC123	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CDC23	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CDC27	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
CDC34	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CDC73	0	0	0	0	10	0	0	0	0	0	16	0	25	51	30	4	14	2
CDC9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEM1	0	0	0	0	6	0	0	4	0	0	12	0	58	75	24	6	25	2
CEX1	315	556	347	196	270	93	367	249	76	256	180	263	441	473	346	243	444	127
CFD1	6	24	0	206	497	32	8	2	0	230	449	84	263	150	167	143	216	105
CFF1	1101	891	1601	722	673	673	1037	475	696	837	620	987	2023	1461	1276	1030	1062	441
CGR1	31	243	139	104	264	90	162	148	24	134	281	117	2272	2452	1763	456	652	224
CHA4	501	265	587	484	164	220	619	168	450	513	177	446	2605	1957	1800	466	591	259
CHD1	1112	707	1714	687	603	338	694	320	391	809	595	365	3543	2360	2495	1195	1021	446
CHL4	247	393	164	295	416	232	340	88	319	220	322	505	817	814	534	453	1023	276
CHM7	191	288	367	154	181	142	230	226	352	256	197	194	1197	772	756	283	260	136
CHO2	19	72	180	57	40	53	94	20	171	60	56	83	683	668	613	69	90	65
CHS3	16	20	60	18	13	8	59	35	22	28	18	29	126	131	102	18	24	15
CHS6	3	0	13	1	2	2	12	2	2	6	0	0	11	9	2	6	6	0
CHS7	0	0	3	0	0	2	2	0	0	0	0	1	2	0	0	2	0	2
CHZ1	99	64	0	47	79	27	46	33	22	46	65	8	247	220	176	29	62	24
CIK1	90	0	6	16	2	8	0	2	0	23	12	14	229	205	197	131	128	41
CIN1	100	44	480	65	51	89	82	48	37	59	100	128	582	392	402	164	104	25
CIN10	128	22	49	77	19	18	52	29	20	90	46	36	398	258	236	79	105	59
CIN5	218	328	204	356	286	145	309	266	150	346	248	191	963	600	658	304	237	121
CIN8	188	55	0	77	28	2	46	0	1	88	42	0	285	310	260	192	211	92
CIR1	193	89	1	64	66	1	73	150	0	126	52	0	255	165	169	49	60	19
CIS1	339	823	673	591	836	543	580	693	749	717	735	792	1324	1038	867	908	952	402
CIS3	260	157	360	295	184	123	286	167	202	233	164	259	415	248	343	238	215	115
CIT1	14	4	23	16	0	3	9	6	6	6	8	0	114	68	42	2	7	6
CIT2	56	0	178	66	15	14	130	22	47	123	7	27	358	349	307	106	89	41
CKA2	2223	2854	3485	2285	2197	2075	1717	1450	1292	2354	2665	3485	1821	988	1438	3220	4851	2816
CKB2	0	0	45	0	0	7	0	0	4	0	2	11	180	190	101	36	38	16
CKI1	141	173	349	156	151	93	44	225	92	132	147	142	927	689	681	206	282	131
CLB1	1039	2885	3783	738	2259	1941	1094	2238	3020	906	1919	2346	1378	1067	887	1296	2376	947
CLB4	78	32	94	143	65	26	173	78	22	118	68	100	414	210	246	112	108	38
CLB6	1921	2506	1774	736	1549	990	953	1660	1048	766	1604	1167	697	647	557	700	1794	570
CLD1	1324	734	2936	1139	804	754	1134	657	908	1231	780	1942	710	498	642	1074	968	1050
CLG1	41	72	325	141	43	49	124	10	59	123	37	146	576	458	374	107	107	64
CLN1	444	298	293	212	194	113	249	155	59	277	166	146	1024	752	721	157	244	110
CLN2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLN3	799	601	695	862	445	484	978	342	381	970	401	961	2025	1243	1628	1146	921	510
CLU1	268	219	202	118	165	48	200	185	47	157	188	52	743	523	631	213	188	109
CMC4	374	634	549	1698	1414	682	650	503	417	1810	1341	1314	2308	1842	2205	1274	1545	650
CMG1	1136	1640	1643	1560	1533	1020	1380	831	956	1704	1429	1507	1687	974	1479	1988	1414	695
CMI7	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0
CMK1	343	323	235	310	183	103	418	211	117	324	218	240	1392	1026	1085	304	249	129
CMK2	39	48	17	68	51	24	135	55	57	80	53	29	348	231	233	85	72	49
CMP2	463	131	397	271	131	122	299	227	127	302	161	144	675	347	479	176	162	68
CMR1	42	134	14	65	85	26	90	116	63	118	105	84	417	425	410	151	122	52
CMR2	308	451	612	202	452	213	176	258	225	215	475	339	899	846	723	316	429	239
CMR3	158	113	184	60	112	62	111	108	8	86	125	98	509	405	422	131	111	53
CMS1	59	101	192	125	130	77	163	281	90	141	145	96	607	462	454	146	149	51
CNA1	1612	1328	2639	1450	1131	1296	2007	1163	1229	1818	1205	1195	4884	3050	3769	1748	1360	799
CNB1	33	668	4	96	88	14	60	13	5	65	68	44	721	582	632	215	238	80
CNE1	557	730	298	391	321	172	387	370	173	453	321	380	1614	1319	1144	488	440	154
CNM1	979	184	306	436	157	265	509	100	271	443	167	270	853	469	690	577	409	191
COA1	0	0	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0
COA2	14	42	2	15	36	42	36	21	0	17	42	92	376	533	252	70	96	58
COA3	0	0	0	1	0	0	0	0	0	0	0	0	69	57	43	6	10	6
COA4	101	113	2	14	19	2	46	6	0	49	12	15	228	188	138	58	55	14
COA6	20	0	0	2	3	0	12	2	0	14	4	0	21	33	27	8	11	2
COG6	25	6	27	12	23	3	9	10	6	10	21	15	82	37	61	22	30	28
COG8	65	76	60	31	43	50	25	17	32	14	57	82	159	133	170	58	52	36
COQ1	0	0	0	0	0	0	0	0	0	0	0	0	10	2	2	0	0	0
COQ10	0	0	0	0	0	0	0	0	0	0	0	0	30	52	23	5	16	8
COQ11	434	1422	1480	407	1171	682	315	794	776	421	1296	1162	910	602	622	635	1200	483
COQ2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
COQ3	0	16	1	0	42	0	1	12	0	0	28	0	46	21	35	3	6	2
COQ4	0	0	258	0	0	6	2	0	39	0	0	10	13	6	8	0	10	0
COQ5	0	0	6	0	0	16	0	0	0	2	0	61	118	127	53	17	22	1
COQ6	0	7	35	4	41	5	2	7	17	6	27	0	378	592	171	50	95	43
COS10	19735	15249	42598	18942	13166	18213	13776	9085	14246	19630	12763	31392	12772	9583	12905	18227	15784	14100
COS111	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COS12	762	784	1289	968	765	734	771	843	678	1002	864	1129	812	696	782	919	990	462
COS6	140	18	257	46	96	46	40	40	43	37	84	114	493	445	373	110	116	54
COT1	645	260	747	447	234	432	363	249	510	473	246	637	988	751	704	447	427	163
COX11	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0
COX12	0	0	0	0	0	0	0	0	0	0	0	0	4	8	6	0	2	0
COX15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COX19	0	0	0	0	0	0	0	0	0	0	0	0	18	4	6	2	2	2
COX20	0	0	0	0	0	0	0	0	0	0	1	0	134	154	70	16	58	2
COX23	0	0	0	0	3	0	0	2	0	2	0	0	17	33	20	8	8	0
COX5A	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
COX5B	357	120	130	291	111	82	318	88	208	295	85	109	841	642	622	285	277	126
COX6	0	0	0	0	0	0	0	0	0	0	0	1	10	21	9	4	2	3
COX8	13	163	1	81	28	11	67	29	22	63	14	4	270	167	125	26	43	26
COX9	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	2	2	0
COY1	87	188	139	260	161	16	182	154	37	243	118	72	545	389	460	159	144	81
CPA1	11	18	7	26	15	6	18	18	0	30	19	11	76	43	37	10	20	6
CPA2	293	470	422	310	389	166	469	372	162	369	398	196	1265	959	1063	340	321	175
CPR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0
CPR2	96	15	190	126	39	41	155	70	96	160	19	135	311	172	266	143	122	62
CPR3	1743	2350	1590	988	1054	706	1268	1255	953	1138	1114	915	4245	3018	3346	1776	1525	819
CPR4	325	306	143	164	73	35	211	107	89	242	81	81	668	542	499	184	144	65
CPR5	1648	967	2224	1852	1056	999	1742	876	848	1732	903	1707	2322	1300	1936	1769	1372	1021
CPR6	78	67	24	63	32	18	102	48	26	60	58	77	346	248	270	132	100	65
CPR7	27	15	25	94	44	8	0	13	0	74	15	22	283	333	169	99	163	82
CPR8	142	37	91	80	37	25	80	29	12	89	59	28	276	202	239	60	30	38
CPS1	339	171	237	261	81	224	411	46	182	326	99	232	678	395	522	450	311	110
CPT1	338	0	260	138	2	44	237	3	91	217	0	126	564	436	493	172	170	69
CQD1	595	858	107	315	380	125	658	279	81	437	362	196	1154	926	769	445	595	180
CQD2	121	183	250	232	71	79	241	15	122	285	35	240	619	495	598	144	148	64
CRC1	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0
CRD1	0	35	14	8	6	29	37	1	76	8	4	23	377	274	272	60	63	26
CRF1	589	575	279	300	385	166	563	347	132	425	423	283	699	637	577	318	394	197
CRG1	114	43	75	85	46	116	157	47	146	123	78	154	969	744	700	210	165	91
CRH1	25	67	26	28	120	53	10	147	80	30	168	45	273	212	293	133	122	50
CRN1	13	8	44	10	9	19	6	3	10	12	5	43	6	4	4	12	8	6
CRP1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0
CRR1	1800	1007	2411	1422	786	1251	1613	732	1270	1527	749	1805	2684	1774	2081	1819	1687	917
CRS5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRZ1	763	1203	2429	497	853	650	565	639	747	572	864	851	651	554	392	677	1572	542
CSC1	59	213	315	297	751	183	93	104	136	336	636	535	1223	1103	1168	522	586	284
CSE1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
CSE2	1185	1044	1730	1155	845	1204	1097	585	959	1132	801	1817	342	206	359	1610	1337	1294
CSF1	0	0	0	0	28	8	0	6	58	0	8	0	333	335	259	73	68	47
CSH1	1781	2056	3036	2019	2125	1550	1141	1314	1662	1951	1976	2223	2163	1364	2128	2603	1786	1173
CSI1	66	54	311	56	34	50	70	33	46	59	26	65	360	286	271	82	99	34
CSM1	181	85	297	105	190	125	47	144	118	127	207	235	562	669	364	333	656	194
CSM2	6187	6993	20313	5938	6250	7735	4907	5227	6892	5966	6549	13573	1406	1184	1488	5742	7453	6005
CSM3	1101	689	1617	1001	903	659	537	338	646	1087	938	1240	1275	834	1122	1498	1217	607
CSM4	2	4	2	0	2	1	0	2	4	1	1	6	11	2	0	4	2	0
CSR1	132	183	50	92	105	68	306	78	46	171	118	88	579	374	327	142	174	71
CSR2	60	111	406	190	115	159	146	42	96	239	126	327	658	591	642	195	154	92
CSS2	2119	2134	2314	1371	1238	1033	2020	1217	1004	1443	1438	1606	3034	2071	2295	2068	1683	791
CSS3	50	75	172	7	58	20	41	75	25	28	71	34	611	517	380	147	117	55
CST6	414	501	252	66	194	78	101	390	135	112	250	62	718	764	505	758	1934	475
CST9	8272	15873	30895	9698	13860	15759	6855	8942	12602	9879	13420	24412	2674	2661	3214	8225	11770	8881
CTA1	1423	444	1053	1450	1085	987	568	457	657	1295	904	1953	3966	2817	3335	2337	2399	1536
CTF3	281	168	248	191	154	107	242	103	212	249	182	102	527	441	439	207	236	108
CTF8	0	0	0	26	0	0	6	0	0	6	0	1	104	153	93	36	89	17
CTH1	101	114	221	135	78	111	90	36	165	143	52	85	336	254	241	134	171	71
CTI6	207	465	278	392	422	141	255	138	130	481	344	186	1035	863	713	725	1404	393
CTK3	0	0	0	0	0	0	0	0	0	0	0	0	47	39	23	10	21	2
CTL1	278	342	258	346	204	115	202	310	81	291	257	171	1029	840	849	283	266	152
CTO1	39	191	100	49	40	35	57	51	49	48	73	60	329	326	288	117	120	29
CTP1	327	422	876	257	244	408	298	199	334	300	386	435	544	493	416	505	567	171
CTS1	78486	28598	58401	91402	33343	29470	62667	20392	26653	82624	31623	47334	6896	3610	6779	39808	19088	16835
CTS2	145	14	25	76	10	11	108	14	7	65	6	8	205	142	174	69	54	23
CTT1	567	302	574	1305	1318	658	344	115	283	1421	1004	1305	1522	878	1355	1578	1265	634
CUB1	14	45	407	81	78	110	45	92	114	102	118	117	614	572	370	256	327	59
CUE1	624	717	1686	492	412	623	1358	496	782	600	440	656	2013	1357	1710	598	589	296
CUE2	498	141	3	180	75	7	566	46	19	236	83	12	931	728	676	206	238	106
CUE4	172	1	75	86	2	22	109	0	55	95	4	38	328	295	239	74	47	38
CUE5	3112	2277	4715	3553	2526	2795	2661	1634	2136	3295	2221	3876	2563	1562	2149	3518	3253	1965
CUL3	6089	6250	9042	4107	3489	3071	3387	2556	2975	4291	3557	4919	2224	1584	2293	4783	4025	2870
CUP2	994	1672	3187	1355	2180	1512	1023	1270	1309	1426	1820	2478	2634	1608	2612	2868	2223	1285
CUP9	882	4004	4078	689	3038	1760	1094	2732	1789	646	3162	2473	1390	1622	1092	1128	3166	748
CUS1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CUZ1	1195	2683	4328	873	2037	1533	1086	2234	1887	942	2077	1911	1143	1068	822	1075	2597	940
CVM1	774	786	1476	570	434	511	630	354	402	779	430	579	1609	996	1253	1091	927	452
CWC21	332	67	158	309	81	45	591	12	45	262	80	72	889	585	661	231	152	87
CWH43	113	1049	658	61	300	226	221	603	404	81	351	307	1387	1211	1147	377	408	225
CWP1	169	68	56	1708	2181	453	42	45	24	1686	1740	1267	2495	1686	2110	1680	1574	674
CWP2	89	21	134	64	20	49	88	46	52	45	34	97	222	118	104	132	95	115
CYB2	243	115	250	175	103	80	119	280	82	211	115	180	942	532	652	265	232	130
CYB5	557	474	71	265	87	106	302	15	96	343	158	330	947	699	844	430	317	191
CYC1	0	0	96	2	0	36	0	0	34	0	1	71	149	104	90	14	33	12
CYC2	0	0	40	0	0	17	0	1	27	2	0	29	159	214	142	12	45	14
CYC3	0	0	0	0	0	0	0	0	0	0	0	0	43	47	16	6	8	10
CYC7	493	261	57	254	167	53	256	225	71	288	180	61	1093	1001	867	250	348	124
CYM1	195	167	436	137	156	153	336	131	201	205	163	128	782	598	585	203	205	110
CYS3	1	0	1	2	8	4	2	0	2	6	2	1	68	83	35	2	32	3
CYS4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0
CYT2	0	0	0	1	0	0	0	0	0	2	2	0	36	84	44	3	26	13
DAD1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
DAK1	154	162	114	239	30	71	362	55	126	179	35	137	472	415	381	121	106	37
DAK2	2856	5267	9263	2302	5227	4193	2473	4417	4641	2719	4801	5485	3444	3059	2233	2980	6522	2491
DAL1	203	529	132	156	184	91	133	209	185	225	190	123	1258	881	800	231	235	101
DAL2	1	8	33	0	15	13	0	3	12	0	15	40	81	38	108	10	19	4
DAL3	230	364	609	264	344	168	172	256	249	379	368	257	1165	796	755	249	236	101
DAL4	553	749	581	251	245	175	351	263	288	346	267	207	2102	1512	1442	407	468	165
DAL5	2	2	97	29	29	9	15	26	65	56	30	34	413	379	418	91	135	85
DAL7	1277	857	1587	983	760	822	1215	636	777	975	632	916	2452	1463	1800	1479	1259	587
DAL80	2	0	0	0	0	0	0	0	4	0	0	2	0	2	6	0	1	0
DAL81	128	196	644	327	244	275	187	226	226	273	269	336	1304	928	1027	894	1116	644
DAL82	139	125	176	89	107	63	92	182	62	68	147	85	584	448	497	103	126	55
DAN1	1819	4984	5465	1413	3140	1908	1780	2918	1804	1721	3161	2508	1784	1486	1229	1402	3450	1324
DAP1	547	1157	2351	503	1297	1005	765	806	1009	654	1431	1559	1068	988	860	794	1941	795
DAP2	21699	16130	38181	18558	13443	15318	15589	9471	15072	19304	14371	28252	9710	6439	9534	18360	15361	13924
DAS1	14	14	93	17	37	16	11	9	38	15	40	37	276	187	249	57	89	43
DAS2	51	23	36	52	21	26	53	35	26	63	45	36	91	111	105	56	121	35
DAT1	73	214	4	72	12	22	256	34	3	98	42	14	339	277	255	90	80	35
DBP1	770	3099	4170	593	1765	1600	651	1576	1639	683	1928	1743	1083	952	747	923	2139	724
DBR1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0
DCG1	655	703	1808	634	480	634	902	270	730	729	536	934	1447	1282	922	800	1077	549
DCI1	26	39	186	40	42	32	138	16	61	49	23	38	358	247	266	114	130	45
DCK1	2194	1375	3036	1421	1377	1332	1839	1366	1475	1667	1612	1943	3302	2090	2812	2166	1959	996
DCN1	85	302	154	88	99	171	115	135	73	136	106	179	501	451	393	107	105	52
DCR2	246	73	36	148	77	23	169	38	45	190	130	49	492	393	441	219	140	56
DCS1	0	0	0	0	0	0	0	0	0	0	0	0	10	14	6	1	0	0
DCV1	1253	839	1409	1057	461	594	1774	354	793	1237	396	1043	3214	2013	2406	1300	1162	574
DCW1	57	50	104	99	94	42	109	36	4	185	44	36	651	357	393	122	130	66
DDC1	457	234	38	141	190	62	99	74	70	144	144	64	1119	741	686	254	265	124
DDE1	47	402	620	433	506	248	216	354	342	432	510	362	1110	875	851	390	639	258
DDI1	549	116	361	2267	2203	782	334	102	35	2280	2051	2034	4401	3191	3660	1895	2115	1022
DDL1	59	113	75	54	166	45	111	186	116	116	129	81	453	368	364	65	104	39
DDP1	284	220	173	154	205	167	139	98	160	111	242	173	520	325	333	166	140	67
DDR2	1915	2447	2531	1344	1509	1169	1657	1371	1285	1619	1385	1801	6816	4910	5354	2054	2168	981
DDR48	638	155	595	297	205	177	332	186	204	334	196	292	805	479	615	313	313	158
DEG1	0	0	0	0	1	6	0	0	0	3	0	0	22	16	12	0	4	0
DEP1	0	0	0	2	11	10	0	0	0	5	10	0	188	218	92	28	73	17
DEP1|DRS2	2	0	2	24	1	7	13	0	2	20	8	14	190	306	197	59	86	34
DER1	48	84	471	80	82	207	130	83	175	151	117	316	874	644	605	359	306	178
DET1	506	370	554	253	174	257	335	131	359	316	205	350	1484	1127	1206	329	368	194
DFG5	48	174	227	99	125	65	80	91	55	134	112	143	1195	939	862	281	249	104
DFM1	137	176	41	164	126	88	155	60	107	279	121	117	677	602	612	172	200	103
DFP1	78	39	39	68	23	40	80	8	19	93	34	65	542	344	342	108	98	37
DFP2	12857	12617	44723	9064	9475	19962	11007	11375	23968	9688	10787	29677	4727	3193	4949	6096	7275	7806
DFP3	58	0	18	38	4	0	52	20	8	45	13	12	104	87	72	27	16	14
DFP4	1458	1243	3451	1586	1218	975	1171	790	1121	1569	1278	2584	1163	851	1087	1625	1581	1467
DGA1	132	47	25	51	39	49	91	64	41	55	43	156	179	182	147	66	50	24
DGK1	2352	676	1575	842	329	550	1624	363	987	1113	268	807	653	586	517	214	238	124
DGR1	331	1087	1065	463	656	545	682	630	691	538	548	838	2083	1615	1500	780	1034	468
DGR2	158	14	26	260	321	266	95	6	34	217	240	571	1027	789	809	549	571	211
DIA1	2237	1892	4481	2006	1047	1531	3372	1390	2758	2348	956	2440	6342	5680	4917	2297	2411	887
DIA3	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
DIA4	0	0	0	0	0	1	0	0	0	0	0	0	14	17	8	2	2	0
DIC1	125	63	104	62	62	63	57	62	86	89	39	114	258	214	190	73	105	34
DID2	58	74	196	37	62	44	47	43	107	68	82	92	444	373	285	98	149	52
DID4	0	0	0	0	0	0	0	0	0	0	0	0	2	6	3	0	2	2
DIE2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIF1	1320	2854	3748	896	2357	1901	1261	1908	1999	1114	2347	2571	1563	1417	956	1406	3037	1141
DIG2	204	181	370	289	39	67	200	83	98	286	59	135	464	450	426	140	133	55
DIN7	1583	1756	2984	1527	1655	1509	1155	725	1228	1437	1571	2440	6253	3880	4670	3844	3781	1929
DIP5	73	74	160	82	67	31	101	44	36	116	46	67	468	286	297	76	96	40
DIT1	141	98	75	109	30	11	147	27	28	130	32	45	249	212	221	52	83	36
DIT2	176	285	50	44	80	24	61	124	77	83	78	61	645	461	485	183	162	44
DJP1	3447	2560	5383	3023	2230	2721	2424	1715	2764	3242	2222	3821	3196	2254	2922	3990	3807	3073
DLD1	1589	1598	2169	1608	1997	1213	943	1147	1228	1320	1913	1967	2189	1461	2304	2646	2450	1347
DLD2	55	60	77	125	42	29	152	43	26	123	37	116	399	309	294	83	92	42
DLD3	1499	1050	2961	2551	1944	1334	1324	747	1380	2507	1788	2542	3201	2112	2847	2655	2353	1547
DLS1	17	27	51	79	23	37	84	34	24	86	28	123	164	96	120	49	23	14
DLT1	175	0	26	123	1	26	110	0	68	145	13	65	454	400	408	64	87	60
DMA1	512	1044	2106	650	1133	1113	530	1162	1119	621	1155	1584	741	408	468	757	960	719
DMA2	1631	701	1945	1641	751	896	1510	575	737	1619	803	1503	713	539	636	1448	1136	740
DMC1	694	518	563	261	226	292	676	333	314	322	321	498	2299	1658	1606	475	468	189
DML1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DMO1	2	0	3	1	1	80	1	0	13	1	0	216	199	257	160	26	56	24
DNF1	2554	2034	3369	1620	1248	1562	1845	1281	1723	1774	1400	2041	4153	2532	2984	2459	2403	949
DNF2	542	356	875	323	286	269	621	295	463	432	345	644	1574	969	1103	673	487	352
DNF3	235	118	77	207	144	54	288	58	49	255	139	105	424	307	331	126	100	55
DNL4	395	777	333	1211	712	529	231	360	128	1315	832	1164	2702	2033	2279	1028	1132	515
DOA1	233	125	112	187	160	93	162	59	178	215	207	145	886	654	707	455	511	254
DOG1	602	939	1302	426	760	386	583	689	484	532	656	554	1310	956	916	766	1246	490
DOG2	567	1567	2089	1047	1390	1469	914	1000	1041	1307	1775	1331	1151	898	918	1106	1251	518
DOM34	0	0	37	0	50	23	0	59	22	1	72	21	110	134	59	33	29	20
DOS2	55	241	330	158	319	166	63	260	470	207	230	238	713	478	535	156	156	82
DOT5	524	416	118	289	193	71	394	287	89	396	197	37	1181	735	753	322	233	140
DOT6	89	216	178	74	123	13	40	87	4	118	127	16	350	207	253	125	75	61
DPB11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DPB4	435	904	429	223	707	366	295	444	328	183	622	577	903	1082	764	663	1357	420
DPC29	311	201	460	269	259	236	277	287	227	328	243	292	779	439	504	430	508	184
