gene_id	go_term
MPR1	GO:0009064
MPR1	GO:0009065
MPR1	GO:0009084
MPR1	GO:0009987
MPR1	GO:0016053
MPR1	GO:0016054
MPR1	GO:0016407
MPR1	GO:0016410
MPR1	GO:0016740
MPR1	GO:0016746
MPR1	GO:0016747
MPR1	GO:0019752
MPR1	GO:0043226
MPR1	GO:0043227
MPR1	GO:0043229
MPR1	GO:0043231
MPR1	GO:0043436
MPR1	GO:0044237
MPR1	GO:0044238
MPR1	GO:0044248
MPR1	GO:0044249
MPR1	GO:0044281
MPR1	GO:0044282
MPR1	GO:0044283
MPR1	GO:0046394
MPR1	GO:0046395
MPR1	GO:0046941
MPR1	GO:0071704
MPR1	GO:0110165
MPR1	GO:0170033
MPR1	GO:0170034
MPR1	GO:0170035
MPR1	GO:0170038
MPR1	GO:0170039
MPR1	GO:0170040
MPR1	GO:1901564
MPR1	GO:1901565
MPR1	GO:1901566
MPR1	GO:1901575
MPR1	GO:1901576
MPR1	GO:1901605
MPR1	GO:1901606
MPR1	GO:1901607
MPR2	NA
NME1	GO:0000171
NME1	GO:0000172
NME1	GO:0003674
NME1	GO:0003824
NME1	GO:0004518
NME1	GO:0004519
NME1	GO:0004521
NME1	GO:0004540
NME1	GO:0005575
NME1	GO:0005732
NME1	GO:0006139
NME1	GO:0006364
NME1	GO:0006396
NME1	GO:0006397
NME1	GO:0006725
NME1	GO:0006807
NME1	GO:0007049
NME1	GO:0008150
NME1	GO:0008152
NME1	GO:0009058
NME1	GO:0009059
NME1	GO:0009987
NME1	GO:0010467
NME1	GO:0016070
NME1	GO:0016071
NME1	GO:0016072
NME1	GO:0016787
NME1	GO:0016788
NME1	GO:0022613
NME1	GO:0032991
NME1	GO:0034470
NME1	GO:0034641
NME1	GO:0034660
NME1	GO:0042254
NME1	GO:0043170
NME1	GO:0044085
NME1	GO:0044237
NME1	GO:0044238
NME1	GO:0044249
NME1	GO:0045787
NME1	GO:0046483
NME1	GO:0048518
NME1	GO:0048522
NME1	GO:0050789
NME1	GO:0050794
NME1	GO:0051726
NME1	GO:0065007
NME1	GO:0071704
NME1	GO:0071840
NME1	GO:0090304
NME1	GO:0140098
NME1	GO:0140535
NME1	GO:0140640
NME1	GO:1901360
NME1	GO:1901576
NME1	GO:1902494
NME1	GO:1902555
NME1	GO:1905348
NME1	GO:1990904
NTS1-1	NA
NTS1-2	NA
NTS2-1	NA
NTS2-2	NA
ORI1	NA
ORI2	NA
ORI3	NA
ORI4	NA
ORI5	NA
ORI6	NA
ORI7	NA
ORI8	NA
OTO1	NA
PDR19	NA
PDR20	NA
PDR21	NA
PWR1	GO:0003674
PWR1	GO:0005575
PWR1	GO:0005622
PWR1	GO:0005634
PWR1	GO:0006139
PWR1	GO:0006351
PWR1	GO:0006355
PWR1	GO:0006357
PWR1	GO:0006366
PWR1	GO:0006725
PWR1	GO:0006807
PWR1	GO:0008150
PWR1	GO:0008152
PWR1	GO:0009058
PWR1	GO:0009059
PWR1	GO:0009889
PWR1	GO:0009987
PWR1	GO:0010467
PWR1	GO:0010468
PWR1	GO:0010556
PWR1	GO:0016070
PWR1	GO:0018130
PWR1	GO:0019219
PWR1	GO:0019222
PWR1	GO:0019438
PWR1	GO:0031323
PWR1	GO:0031326
PWR1	GO:0032774
PWR1	GO:0034641
PWR1	GO:0034654
PWR1	GO:0043170
PWR1	GO:0043226
PWR1	GO:0043227
PWR1	GO:0043229
PWR1	GO:0043231
PWR1	GO:0044237
PWR1	GO:0044238
PWR1	GO:0044249
PWR1	GO:0044271
PWR1	GO:0046483
PWR1	GO:0050789
PWR1	GO:0050794
PWR1	GO:0051171
PWR1	GO:0051252
PWR1	GO:0060255
PWR1	GO:0065007
PWR1	GO:0071704
PWR1	GO:0080090
PWR1	GO:0090304
PWR1	GO:0110165
PWR1	GO:1901360
PWR1	GO:1901362
PWR1	GO:1901576
PWR1	GO:2001141
Q0010	NA
Q0017	NA
Q0020	GO:0000313
Q0020	GO:0000314
Q0020	GO:0003674
Q0020	GO:0003735
Q0020	GO:0005198
Q0020	GO:0005575
Q0020	GO:0005622
Q0020	GO:0005737
Q0020	GO:0005739
Q0020	GO:0005759
Q0020	GO:0005761
Q0020	GO:0005763
Q0020	GO:0005840
Q0020	GO:0006412
Q0020	GO:0006518
Q0020	GO:0006807
Q0020	GO:0008150
Q0020	GO:0008152
Q0020	GO:0009058
Q0020	GO:0009059
Q0020	GO:0009987
Q0020	GO:0010467
Q0020	GO:0015935
Q0020	GO:0019538
Q0020	GO:0031974
Q0020	GO:0032543
Q0020	GO:0032991
Q0020	GO:0034641
Q0020	GO:0043043
Q0020	GO:0043170
Q0020	GO:0043226
Q0020	GO:0043227
Q0020	GO:0043228
Q0020	GO:0043229
Q0020	GO:0043231
Q0020	GO:0043232
Q0020	GO:0043233
Q0020	GO:0043603
Q0020	GO:0043604
Q0020	GO:0044237
Q0020	GO:0044238
Q0020	GO:0044249
Q0020	GO:0044271
Q0020	GO:0044391
Q0020	GO:0070013
Q0020	GO:0071704
Q0020	GO:0098798
Q0020	GO:0110165
Q0020	GO:0140053
Q0020	GO:1901564
Q0020	GO:1901566
Q0020	GO:1901576
Q0020	GO:1990904
Q0032	NA
Q0045	GO:0003674
Q0045	GO:0003824
Q0045	GO:0004129
Q0045	GO:0005215
Q0045	GO:0005488
Q0045	GO:0005575
Q0045	GO:0005622
Q0045	GO:0005737
Q0045	GO:0005739
Q0045	GO:0005740
Q0045	GO:0005743
Q0045	GO:0005746
Q0045	GO:0005751
Q0045	GO:0006091
Q0045	GO:0006119
Q0045	GO:0006123
Q0045	GO:0006810
Q0045	GO:0006811
Q0045	GO:0006812
Q0045	GO:0008150
Q0045	GO:0008152
Q0045	GO:0008324
Q0045	GO:0009055
Q0045	GO:0009060
Q0045	GO:0009987
Q0045	GO:0015075
Q0045	GO:0015078
Q0045	GO:0015318
Q0045	GO:0015399
Q0045	GO:0015453
Q0045	GO:0015980
Q0045	GO:0015988
Q0045	GO:0015990
Q0045	GO:0016020
Q0045	GO:0016491
Q0045	GO:0016675
Q0045	GO:0019646
Q0045	GO:0019866
Q0045	GO:0020037
Q0045	GO:0022804
Q0045	GO:0022853
Q0045	GO:0022857
Q0045	GO:0022890
Q0045	GO:0022900
Q0045	GO:0022904
Q0045	GO:0031090
Q0045	GO:0031966
Q0045	GO:0031967
Q0045	GO:0031975
Q0045	GO:0032991
Q0045	GO:0034220
Q0045	GO:0036094
Q0045	GO:0042773
Q0045	GO:0042775
Q0045	GO:0043167
Q0045	GO:0043169
Q0045	GO:0043226
Q0045	GO:0043227
Q0045	GO:0043229
Q0045	GO:0043231
Q0045	GO:0044237
Q0045	GO:0045277
Q0045	GO:0045333
Q0045	GO:0046872
Q0045	GO:0046906
Q0045	GO:0051179
Q0045	GO:0051234
Q0045	GO:0055085
Q0045	GO:0070069
Q0045	GO:0070469
Q0045	GO:0097159
Q0045	GO:0098655
Q0045	GO:0098660
Q0045	GO:0098662
Q0045	GO:0098796
Q0045	GO:0098798
Q0045	GO:0098800
Q0045	GO:0098803
Q0045	GO:0110165
Q0045	GO:1902494
Q0045	GO:1902600
Q0050	GO:0000959
Q0050	GO:0000963
Q0050	GO:0003674
Q0050	GO:0003824
Q0050	GO:0003964
Q0050	GO:0005575
Q0050	GO:0005622
Q0050	GO:0005737
Q0050	GO:0005739
Q0050	GO:0006139
Q0050	GO:0006259
Q0050	GO:0006278
Q0050	GO:0006310
Q0050	GO:0006314
Q0050	GO:0006315
Q0050	GO:0006396
Q0050	GO:0006397
Q0050	GO:0006725
Q0050	GO:0006807
Q0050	GO:0008150
Q0050	GO:0008152
Q0050	GO:0009058
Q0050	GO:0009059
Q0050	GO:0009987
Q0050	GO:0010467
Q0050	GO:0016070
Q0050	GO:0016071
Q0050	GO:0016740
Q0050	GO:0016772
Q0050	GO:0016779
Q0050	GO:0018130
Q0050	GO:0019438
Q0050	GO:0034061
Q0050	GO:0034641
Q0050	GO:0034654
Q0050	GO:0043170
Q0050	GO:0043226
Q0050	GO:0043227
Q0050	GO:0043229
Q0050	GO:0043231
Q0050	GO:0044237
Q0050	GO:0044238
Q0050	GO:0044249
Q0050	GO:0044271
Q0050	GO:0046483
Q0050	GO:0071704
Q0050	GO:0071897
Q0050	GO:0090304
Q0050	GO:0090615
Q0050	GO:0110165
Q0050	GO:0140053
Q0050	GO:0140097
Q0050	GO:0140640
Q0050	GO:1901360
Q0050	GO:1901362
Q0050	GO:1901576
Q0055	GO:0000959
Q0055	GO:0000963
Q0055	GO:0003674
Q0055	GO:0003824
Q0055	GO:0003964
Q0055	GO:0004129
Q0055	GO:0005215
Q0055	GO:0005488
Q0055	GO:0005575
Q0055	GO:0005622
Q0055	GO:0005737
Q0055	GO:0005739
Q0055	GO:0006091
Q0055	GO:0006139
Q0055	GO:0006259
Q0055	GO:0006278
Q0055	GO:0006310
Q0055	GO:0006314
Q0055	GO:0006315
Q0055	GO:0006396
Q0055	GO:0006397
Q0055	GO:0006725
Q0055	GO:0006807
Q0055	GO:0006810
Q0055	GO:0006811
Q0055	GO:0006812
Q0055	GO:0008150
Q0055	GO:0008152
Q0055	GO:0008324
Q0055	GO:0009055
Q0055	GO:0009058
Q0055	GO:0009059
Q0055	GO:0009060
Q0055	GO:0009987
Q0055	GO:0010467
Q0055	GO:0015075
Q0055	GO:0015078
Q0055	GO:0015318
Q0055	GO:0015399
Q0055	GO:0015453
Q0055	GO:0015980
Q0055	GO:0016020
Q0055	GO:0016070
Q0055	GO:0016071
Q0055	GO:0016491
Q0055	GO:0016675
Q0055	GO:0016740
Q0055	GO:0016772
Q0055	GO:0016779
Q0055	GO:0018130
Q0055	GO:0019438
Q0055	GO:0020037
Q0055	GO:0022804
Q0055	GO:0022853
Q0055	GO:0022857
Q0055	GO:0022890
Q0055	GO:0022900
Q0055	GO:0034061
Q0055	GO:0034220
Q0055	GO:0034641
Q0055	GO:0034654
Q0055	GO:0043170
Q0055	GO:0043226
Q0055	GO:0043227
Q0055	GO:0043229
Q0055	GO:0043231
Q0055	GO:0044237
Q0055	GO:0044238
Q0055	GO:0044249
Q0055	GO:0044271
Q0055	GO:0045333
Q0055	GO:0046483
Q0055	GO:0046906
Q0055	GO:0051179
Q0055	GO:0051234
Q0055	GO:0055085
Q0055	GO:0071704
Q0055	GO:0071897
Q0055	GO:0090304
Q0055	GO:0090615
Q0055	GO:0097159
Q0055	GO:0098655
Q0055	GO:0098660
Q0055	GO:0098662
Q0055	GO:0110165
Q0055	GO:0140053
Q0055	GO:0140097
Q0055	GO:0140640
Q0055	GO:1901360
Q0055	GO:1901362
Q0055	GO:1901576
Q0055	GO:1902600
Q0060	GO:0003674
Q0060	GO:0003824
Q0060	GO:0004129
Q0060	GO:0004518
Q0060	GO:0004519
Q0060	GO:0005215
Q0060	GO:0005488
Q0060	GO:0005575
Q0060	GO:0005622
Q0060	GO:0005737
Q0060	GO:0005739
Q0060	GO:0005740
Q0060	GO:0005743
Q0060	GO:0005746
Q0060	GO:0005751
Q0060	GO:0006091
Q0060	GO:0006119
Q0060	GO:0006123
Q0060	GO:0006139
Q0060	GO:0006259
Q0060	GO:0006310
Q0060	GO:0006314
Q0060	GO:0006396
Q0060	GO:0006397
Q0060	GO:0006725
Q0060	GO:0006807
Q0060	GO:0006810
Q0060	GO:0006811
Q0060	GO:0006812
Q0060	GO:0008150
Q0060	GO:0008152
Q0060	GO:0008324
Q0060	GO:0008380
Q0060	GO:0009055
Q0060	GO:0009058
Q0060	GO:0009059
Q0060	GO:0009060
Q0060	GO:0009987
Q0060	GO:0010467
Q0060	GO:0015075
Q0060	GO:0015078
Q0060	GO:0015318
Q0060	GO:0015399
Q0060	GO:0015453
Q0060	GO:0015980
Q0060	GO:0015988
Q0060	GO:0015990
Q0060	GO:0016020
Q0060	GO:0016070
Q0060	GO:0016071
Q0060	GO:0016491
Q0060	GO:0016675
Q0060	GO:0016787
Q0060	GO:0016788
Q0060	GO:0019646
Q0060	GO:0019866
Q0060	GO:0020037
Q0060	GO:0022804
Q0060	GO:0022853
Q0060	GO:0022857
Q0060	GO:0022890
Q0060	GO:0022900
Q0060	GO:0022904
Q0060	GO:0031090
Q0060	GO:0031966
Q0060	GO:0031967
Q0060	GO:0031975
Q0060	GO:0032991
Q0060	GO:0034220
Q0060	GO:0034641
Q0060	GO:0042773
Q0060	GO:0042775
Q0060	GO:0043170
Q0060	GO:0043226
Q0060	GO:0043227
Q0060	GO:0043229
Q0060	GO:0043231
Q0060	GO:0044237
Q0060	GO:0044238
Q0060	GO:0044249
Q0060	GO:0045277
Q0060	GO:0045333
Q0060	GO:0046483
Q0060	GO:0046906
Q0060	GO:0051179
Q0060	GO:0051234
Q0060	GO:0055085
Q0060	GO:0070069
Q0060	GO:0070469
Q0060	GO:0071704
Q0060	GO:0090304
Q0060	GO:0097159
Q0060	GO:0098655
Q0060	GO:0098660
Q0060	GO:0098662
Q0060	GO:0098796
Q0060	GO:0098798
Q0060	GO:0098800
Q0060	GO:0098803
Q0060	GO:0110165
Q0060	GO:1901360
Q0060	GO:1901576
Q0060	GO:1902494
Q0060	GO:1902600
Q0065	GO:0003674
Q0065	GO:0003824
Q0065	GO:0004129
Q0065	GO:0004518
Q0065	GO:0004519
Q0065	GO:0005215
Q0065	GO:0005488
Q0065	GO:0005575
Q0065	GO:0005622
Q0065	GO:0005737
Q0065	GO:0005739
Q0065	GO:0005740
Q0065	GO:0005743
Q0065	GO:0005746
Q0065	GO:0005751
Q0065	GO:0006091
Q0065	GO:0006119
Q0065	GO:0006123
Q0065	GO:0006139
Q0065	GO:0006259
Q0065	GO:0006310
Q0065	GO:0006314
Q0065	GO:0006396
Q0065	GO:0006397
Q0065	GO:0006725
Q0065	GO:0006807
Q0065	GO:0006810
Q0065	GO:0006811
Q0065	GO:0006812
Q0065	GO:0008150
Q0065	GO:0008152
Q0065	GO:0008324
Q0065	GO:0008380
Q0065	GO:0009055
Q0065	GO:0009058
Q0065	GO:0009059
Q0065	GO:0009060
Q0065	GO:0009987
Q0065	GO:0010467
Q0065	GO:0015075
Q0065	GO:0015078
Q0065	GO:0015318
Q0065	GO:0015399
Q0065	GO:0015453
Q0065	GO:0015980
Q0065	GO:0015988
Q0065	GO:0015990
Q0065	GO:0016020
Q0065	GO:0016070
Q0065	GO:0016071
Q0065	GO:0016491
Q0065	GO:0016675
Q0065	GO:0016787
Q0065	GO:0016788
Q0065	GO:0019646
Q0065	GO:0019866
Q0065	GO:0020037
Q0065	GO:0022804
Q0065	GO:0022853
Q0065	GO:0022857
Q0065	GO:0022890
Q0065	GO:0022900
Q0065	GO:0022904
Q0065	GO:0031090
Q0065	GO:0031966
Q0065	GO:0031967
Q0065	GO:0031975
Q0065	GO:0032991
Q0065	GO:0034220
Q0065	GO:0034641
Q0065	GO:0042773
Q0065	GO:0042775
Q0065	GO:0043170
Q0065	GO:0043226
Q0065	GO:0043227
Q0065	GO:0043229
Q0065	GO:0043231
Q0065	GO:0044237
Q0065	GO:0044238
Q0065	GO:0044249
Q0065	GO:0045277
Q0065	GO:0045333
Q0065	GO:0046483
Q0065	GO:0046906
Q0065	GO:0051179
Q0065	GO:0051234
Q0065	GO:0055085
Q0065	GO:0070069
Q0065	GO:0070469
Q0065	GO:0071704
Q0065	GO:0090304
Q0065	GO:0097159
Q0065	GO:0098655
Q0065	GO:0098660
Q0065	GO:0098662
Q0065	GO:0098796
Q0065	GO:0098798
Q0065	GO:0098800
Q0065	GO:0098803
Q0065	GO:0110165
Q0065	GO:1901360
Q0065	GO:1901576
Q0065	GO:1902494
Q0065	GO:1902600
Q0070	GO:0003674
Q0070	GO:0003824
Q0070	GO:0004129
Q0070	GO:0004518
Q0070	GO:0004519
Q0070	GO:0005215
Q0070	GO:0005488
Q0070	GO:0005575
Q0070	GO:0005622
Q0070	GO:0005737
Q0070	GO:0005739
Q0070	GO:0005740
Q0070	GO:0005743
Q0070	GO:0005746
Q0070	GO:0005751
Q0070	GO:0006091
Q0070	GO:0006119
Q0070	GO:0006123
Q0070	GO:0006139
Q0070	GO:0006259
Q0070	GO:0006310
Q0070	GO:0006314
Q0070	GO:0006316
Q0070	GO:0006396
Q0070	GO:0006397
Q0070	GO:0006725
Q0070	GO:0006807
Q0070	GO:0006810
Q0070	GO:0006811
Q0070	GO:0006812
Q0070	GO:0008150
Q0070	GO:0008152
Q0070	GO:0008324
Q0070	GO:0008380
Q0070	GO:0009055
Q0070	GO:0009058
Q0070	GO:0009059
Q0070	GO:0009060
Q0070	GO:0009987
Q0070	GO:0010467
Q0070	GO:0015075
Q0070	GO:0015078
Q0070	GO:0015318
Q0070	GO:0015399
Q0070	GO:0015453
Q0070	GO:0015980
Q0070	GO:0015988
Q0070	GO:0015990
Q0070	GO:0016020
Q0070	GO:0016070
Q0070	GO:0016071
Q0070	GO:0016491
Q0070	GO:0016675
Q0070	GO:0016787
Q0070	GO:0016788
Q0070	GO:0019646
Q0070	GO:0019866
Q0070	GO:0020037
Q0070	GO:0022804
Q0070	GO:0022853
Q0070	GO:0022857
Q0070	GO:0022890
Q0070	GO:0022900
Q0070	GO:0022904
Q0070	GO:0031090
Q0070	GO:0031966
Q0070	GO:0031967
Q0070	GO:0031975
Q0070	GO:0032991
Q0070	GO:0034220
Q0070	GO:0034641
Q0070	GO:0042773
Q0070	GO:0042775
Q0070	GO:0043170
Q0070	GO:0043226
Q0070	GO:0043227
Q0070	GO:0043229
Q0070	GO:0043231
Q0070	GO:0044237
Q0070	GO:0044238
Q0070	GO:0044249
Q0070	GO:0045277
Q0070	GO:0045333
Q0070	GO:0046483
Q0070	GO:0046906
Q0070	GO:0051179
Q0070	GO:0051234
Q0070	GO:0055085
Q0070	GO:0070069
Q0070	GO:0070469
Q0070	GO:0071704
Q0070	GO:0090304
Q0070	GO:0097159
Q0070	GO:0098655
Q0070	GO:0098660
Q0070	GO:0098662
Q0070	GO:0098796
Q0070	GO:0098798
Q0070	GO:0098800
Q0070	GO:0098803
Q0070	GO:0110165
Q0070	GO:1901360
Q0070	GO:1901576
Q0070	GO:1902494
Q0070	GO:1902600
Q0075	GO:0003674
Q0075	GO:0003824
Q0075	GO:0004518
Q0075	GO:0004519
Q0075	GO:0005575
Q0075	GO:0005622
Q0075	GO:0005737
Q0075	GO:0005739
Q0075	GO:0006139
Q0075	GO:0006259
Q0075	GO:0006310
Q0075	GO:0006314
Q0075	GO:0006725
Q0075	GO:0006807
Q0075	GO:0008150
Q0075	GO:0008152
Q0075	GO:0009987
Q0075	GO:0016787
Q0075	GO:0016788
Q0075	GO:0034641
Q0075	GO:0043170
Q0075	GO:0043226
Q0075	GO:0043227
Q0075	GO:0043229
Q0075	GO:0043231
Q0075	GO:0044237
Q0075	GO:0044238
Q0075	GO:0046483
Q0075	GO:0071704
Q0075	GO:0090304
Q0075	GO:0110165
Q0075	GO:1901360
Q0080	GO:0000276
Q0080	GO:0003674
Q0080	GO:0003824
Q0080	GO:0005215
Q0080	GO:0005216
Q0080	GO:0005261
Q0080	GO:0005575
Q0080	GO:0005622
Q0080	GO:0005737
Q0080	GO:0005739
Q0080	GO:0005740
Q0080	GO:0005743
Q0080	GO:0005753
Q0080	GO:0006139
Q0080	GO:0006163
Q0080	GO:0006164
Q0080	GO:0006725
Q0080	GO:0006753
Q0080	GO:0006754
Q0080	GO:0006793
Q0080	GO:0006796
Q0080	GO:0006807
Q0080	GO:0006810
Q0080	GO:0006811
Q0080	GO:0006812
Q0080	GO:0008150
Q0080	GO:0008152
Q0080	GO:0008324
Q0080	GO:0009058
Q0080	GO:0009117
Q0080	GO:0009141
Q0080	GO:0009142
Q0080	GO:0009144
Q0080	GO:0009145
Q0080	GO:0009150
Q0080	GO:0009152
Q0080	GO:0009165
Q0080	GO:0009199
Q0080	GO:0009201
Q0080	GO:0009205
Q0080	GO:0009206
Q0080	GO:0009259
Q0080	GO:0009260
Q0080	GO:0009987
Q0080	GO:0015075
Q0080	GO:0015078
Q0080	GO:0015252
Q0080	GO:0015267
Q0080	GO:0015318
Q0080	GO:0015986
Q0080	GO:0016020
Q0080	GO:0016469
Q0080	GO:0016874
Q0080	GO:0018130
Q0080	GO:0019438
Q0080	GO:0019637
Q0080	GO:0019693
Q0080	GO:0019866
Q0080	GO:0022803
Q0080	GO:0022857
Q0080	GO:0022890
Q0080	GO:0031090
Q0080	GO:0031966
Q0080	GO:0031967
Q0080	GO:0031975
Q0080	GO:0032991
Q0080	GO:0033177
Q0080	GO:0034220
Q0080	GO:0034641
Q0080	GO:0034654
Q0080	GO:0043226
Q0080	GO:0043227
Q0080	GO:0043229
Q0080	GO:0043231
Q0080	GO:0044237
Q0080	GO:0044238
Q0080	GO:0044249
Q0080	GO:0044271
Q0080	GO:0044281
Q0080	GO:0045259
Q0080	GO:0045263
Q0080	GO:0046034
Q0080	GO:0046390
Q0080	GO:0046483
Q0080	GO:0046933
Q0080	GO:0051179
Q0080	GO:0051234
Q0080	GO:0055085
Q0080	GO:0055086
Q0080	GO:0071704
Q0080	GO:0072521
Q0080	GO:0072522
Q0080	GO:0090407
Q0080	GO:0098655
Q0080	GO:0098660
Q0080	GO:0098662
Q0080	GO:0098796
Q0080	GO:0098798
Q0080	GO:0098800
Q0080	GO:0110165
Q0080	GO:1901135
Q0080	GO:1901137
Q0080	GO:1901293
Q0080	GO:1901360
Q0080	GO:1901362
Q0080	GO:1901564
Q0080	GO:1901566
Q0080	GO:1901576
Q0080	GO:1902494
Q0080	GO:1902600
Q0080	GO:1904949
Q0085	GO:0000276
Q0085	GO:0003674
Q0085	GO:0003824
Q0085	GO:0005215
Q0085	GO:0005216
Q0085	GO:0005261
Q0085	GO:0005575
Q0085	GO:0005622
Q0085	GO:0005737
Q0085	GO:0005739
Q0085	GO:0005740
Q0085	GO:0005743
Q0085	GO:0005753
Q0085	GO:0006139
Q0085	GO:0006163
Q0085	GO:0006164
Q0085	GO:0006725
Q0085	GO:0006753
Q0085	GO:0006754
Q0085	GO:0006793
Q0085	GO:0006796
Q0085	GO:0006807
Q0085	GO:0006810
Q0085	GO:0006811
Q0085	GO:0006812
Q0085	GO:0008150
Q0085	GO:0008152
Q0085	GO:0008324
Q0085	GO:0009058
Q0085	GO:0009117
Q0085	GO:0009141
Q0085	GO:0009142
Q0085	GO:0009144
Q0085	GO:0009145
Q0085	GO:0009150
Q0085	GO:0009152
Q0085	GO:0009165
Q0085	GO:0009199
Q0085	GO:0009201
Q0085	GO:0009205
Q0085	GO:0009206
Q0085	GO:0009259
Q0085	GO:0009260
Q0085	GO:0009987
Q0085	GO:0015075
Q0085	GO:0015078
Q0085	GO:0015252
Q0085	GO:0015267
Q0085	GO:0015318
Q0085	GO:0015986
Q0085	GO:0016020
Q0085	GO:0016469
Q0085	GO:0016874
Q0085	GO:0018130
Q0085	GO:0019438
Q0085	GO:0019637
Q0085	GO:0019693
Q0085	GO:0019866
Q0085	GO:0022803
Q0085	GO:0022857
Q0085	GO:0022890
Q0085	GO:0031090
Q0085	GO:0031966
Q0085	GO:0031967
Q0085	GO:0031975
Q0085	GO:0032991
Q0085	GO:0033177
Q0085	GO:0034220
Q0085	GO:0034641
Q0085	GO:0034654
Q0085	GO:0043226
Q0085	GO:0043227
Q0085	GO:0043229
Q0085	GO:0043231
Q0085	GO:0044237
Q0085	GO:0044238
Q0085	GO:0044249
Q0085	GO:0044271
Q0085	GO:0044281
Q0085	GO:0045259
Q0085	GO:0045263
Q0085	GO:0046034
Q0085	GO:0046390
Q0085	GO:0046483
Q0085	GO:0046933
Q0085	GO:0051179
Q0085	GO:0051234
Q0085	GO:0055085
Q0085	GO:0055086
Q0085	GO:0071704
Q0085	GO:0072521
Q0085	GO:0072522
Q0085	GO:0090407
Q0085	GO:0098655
Q0085	GO:0098660
Q0085	GO:0098662
Q0085	GO:0098796
Q0085	GO:0098798
Q0085	GO:0098800
Q0085	GO:0110165
Q0085	GO:1901135
Q0085	GO:1901137
Q0085	GO:1901293
Q0085	GO:1901360
Q0085	GO:1901362
Q0085	GO:1901564
Q0085	GO:1901566
Q0085	GO:1901576
Q0085	GO:1902494
Q0085	GO:1902600
Q0085	GO:1904949
Q0092	NA
Q0105	GO:0003674
Q0105	GO:0003824
Q0105	GO:0005215
Q0105	GO:0005488
Q0105	GO:0005575
Q0105	GO:0005622
Q0105	GO:0005737
Q0105	GO:0005739
Q0105	GO:0005740
Q0105	GO:0005743
Q0105	GO:0005746
Q0105	GO:0005750
Q0105	GO:0006091
Q0105	GO:0006119
Q0105	GO:0006122
Q0105	GO:0006810
Q0105	GO:0006811
Q0105	GO:0006812
Q0105	GO:0008121
Q0105	GO:0008150
Q0105	GO:0008152
Q0105	GO:0008324
Q0105	GO:0009055
Q0105	GO:0009060
Q0105	GO:0009987
Q0105	GO:0015075
Q0105	GO:0015078
Q0105	GO:0015318
Q0105	GO:0015399
Q0105	GO:0015453
Q0105	GO:0015980
Q0105	GO:0016020
Q0105	GO:0016491
Q0105	GO:0016679
Q0105	GO:0019646
Q0105	GO:0019866
Q0105	GO:0022804
Q0105	GO:0022853
Q0105	GO:0022857
Q0105	GO:0022890
Q0105	GO:0022900
Q0105	GO:0022904
Q0105	GO:0031090
Q0105	GO:0031966
Q0105	GO:0031967
Q0105	GO:0031975
Q0105	GO:0032991
Q0105	GO:0034220
Q0105	GO:0036094
Q0105	GO:0042773
Q0105	GO:0042775
Q0105	GO:0043167
Q0105	GO:0043169
Q0105	GO:0043226
Q0105	GO:0043227
Q0105	GO:0043229
Q0105	GO:0043231
Q0105	GO:0044237
Q0105	GO:0045275
Q0105	GO:0045333
Q0105	GO:0046872
Q0105	GO:0051179
Q0105	GO:0051234
Q0105	GO:0055085
Q0105	GO:0070069
Q0105	GO:0070469
Q0105	GO:0098655
Q0105	GO:0098660
Q0105	GO:0098662
Q0105	GO:0098796
Q0105	GO:0098798
Q0105	GO:0098800
Q0105	GO:0098803
Q0105	GO:0110165
Q0105	GO:1902494
Q0105	GO:1902495
Q0105	GO:1902600
Q0105	GO:1990204
Q0105	GO:1990351
Q0110	GO:0003674
Q0110	GO:0003824
Q0110	GO:0004518
Q0110	GO:0004519
Q0110	GO:0005215
Q0110	GO:0005575
Q0110	GO:0005622
Q0110	GO:0005737
Q0110	GO:0005739
Q0110	GO:0005740
Q0110	GO:0005743
Q0110	GO:0006091
Q0110	GO:0006119
Q0110	GO:0006122
Q0110	GO:0006139
Q0110	GO:0006396
Q0110	GO:0006397
Q0110	GO:0006725
Q0110	GO:0006807
Q0110	GO:0006810
Q0110	GO:0006811
Q0110	GO:0006812
Q0110	GO:0008121
Q0110	GO:0008150
Q0110	GO:0008152
Q0110	GO:0008324
Q0110	GO:0008380
Q0110	GO:0009055
Q0110	GO:0009058
Q0110	GO:0009059
Q0110	GO:0009060
Q0110	GO:0009987
Q0110	GO:0010467
Q0110	GO:0015075
Q0110	GO:0015078
Q0110	GO:0015318
Q0110	GO:0015399
Q0110	GO:0015453
Q0110	GO:0015980
Q0110	GO:0016020
Q0110	GO:0016070
Q0110	GO:0016071
Q0110	GO:0016491
Q0110	GO:0016679
Q0110	GO:0016787
Q0110	GO:0016788
Q0110	GO:0019646
Q0110	GO:0019866
Q0110	GO:0022804
Q0110	GO:0022853
Q0110	GO:0022857
Q0110	GO:0022890
Q0110	GO:0022900
Q0110	GO:0022904
Q0110	GO:0031090
Q0110	GO:0031966
Q0110	GO:0031967
Q0110	GO:0031975
Q0110	GO:0034220
Q0110	GO:0034641
Q0110	GO:0042773
Q0110	GO:0042775
Q0110	GO:0043170
Q0110	GO:0043226
Q0110	GO:0043227
Q0110	GO:0043229
Q0110	GO:0043231
Q0110	GO:0044237
Q0110	GO:0044238
Q0110	GO:0044249
Q0110	GO:0045333
Q0110	GO:0046483
